22.9;.023489;.05762;.324149;.733;-.133;.012;.784;19.681842
23.;.025215;.055607;.322711;.733;-.133;.012;.823;19.683261
23.1;.028283;.053881;.321752;.733;-.133;.012;.805;19.683506
23.2;.03183;.052347;.321177;.733;-.133;.012;.821;19.683012
23.3;.035186;.050621;.320985;.733;-.133;.012;.788;19.682549
23.4;.037774;.048608;.32089;.733;-.133;.012;.8;19.682657
23.5;.039308;.046403;.32089;.733;-.133;.012;.765;19.683556
23.6;.039788;.044102;.320794;.733;-.133;.012;.777;19.685234
23.7;.0395;.042089;.320314;.733;-.133;.012;.751;19.687168
23.8;.039212;.040555;.31926;.733;-.133;.012;.764;19.688639
23.9;.038925;.040075;.31763;.814;.06;-.126;.744;19.981285
24.;.038829;.04065;.315425;.814;.06;-.126;.763;19.980895
24.1;.038541;.042568;.312836;.814;.06;-.126;.744;19.979523
24.2;.037966;.045636;.310343;.814;.06;-.126;.762;19.977258
24.3;.037103;.049471;.308138;.814;.06;-.126;.747;19.974259
24.4;.035665;.053785;.306509;.814;.06;-.126;.769;19.970852
24.5;.033843;.058195;.305358;.814;.06;-.126;.746;19.967181
24.6;.031447;.062414;.304783;.814;.06;-.126;.759;19.963658
24.7;.029146;.066057;.304783;.814;.06;-.126;.736;19.960372
24.8;.027132;.069125;.305262;.814;.06;-.126;.748;19.957358
24.9;.02579;.071138;.306029;.937;-.169;.025;.711;19.967709
25.;.025407;.072289;.306892;.937;-.169;.025;.723;19.966255
25.1;.026174;.072576;.307563;.937;-.169;.025;.71;19.965443
25.2;.027995;.072001;.307851;.937;-.169;.025;.734;19.96529
25.3;.03068;.070755;.307563;.937;-.169;.025;.717;19.965496
25.4;.033556;.069125;.306796;.937;-.169;.025;.745;19.965931
25.5;.036432;.067208;.30555;.937;-.169;.025;.73;19.966534
25.6;.039021;.065194;.303824;.937;-.169;.025;.747;19.967248
25.7;.041226;.063085;.301907;.937;-.169;.025;.727;19.968186
25.8;.042664;.061072;.300181;.937;-.169;.025;.754;19.96948
25.9;.043527;.058962;.298935;.905;.021;.035;.741;19.971268
26.;.04391;.056661;.298168;.905;.021;.035;.761;19.973592
26.1;.043623;.054073;.298072;.905;.021;.035;.752;19.97671
26.2;.042856;.050909;.298551;.905;.021;.035;.779;19.980694
26.3;.041897;.047266;.29951;.905;.021;.035;.75;19.985082
26.4;.041322;.043143;.300468;.905;.021;.035;.759;19.989289
26.5;.04113;.038829;.301235;.905;.021;.035;.749;19.992984
26.6;.041034;.034802;.301235;.905;.021;.035;.76;19.996028
26.7;.040746;.031255;.300277;.905;.021;.035;.719;19.998607
26.8;.039692;.028762;.298263;.905;.021;.035;.744;20.000952
26.9;.038158;.027516;.2951;1.04;.164;.05;.727;19.80307
27.;.036432;.027803;.290785;1.04;.164;.05;.734;19.804188
27.1;.034515;.029721;.285896;1.04;.164;.05;.715;19.804443
27.2;.032309;.033268;.28091;1.04;.164;.05;.724;19.803689
27.3;.029817;.038158;.2765;1.04;.164;.05;.713;19.801763
27.4;.027324;.044006;.273144;1.04;.164;.05;.742;19.798414
27.5;.025023;.050334;.271131;1.04;.164;.05;.724;19.793694
27.6;.023393;.056566;.270748;1.04;.164;.05;.738;19.787876
27.7;.022626;.062318;.271898;1.04;.164;.05;.738;19.781452
27.8;.022434;.067303;.274487;1.04;.164;.05;.752;19.775138
27.9;.022914;.071234;.278034;1.133;.017;.085;.724;19.841828
28.;.024256;.074015;.281965;1.133;.017;.085;.751;19.837187
28.1;.026365;.07574;.285704;1.133;.017;.085;.74;19.83356
28.2;.028858;.076891;.288676;1.133;.017;.085;.747;19.83045
28.3;.031542;.077658;.290593;1.133;.017;.085;.725;19.827664
28.4;.033843;.078617;.291073;1.133;.017;.085;.743;19.824684
28.5;.035665;.080055;.290402;1.133;.017;.085;.73;19.821162
28.6;.037007;.082068;.288772;1.133;.017;.085;.747;19.816953
28.7;.037678;.084848;.286759;1.133;.017;.085;.743;19.811848
28.8;.037295;.088108;.284841;1.133;.017;.085;.778;19.806535
28.9;.036144;.091464;.283595;1.012;.018;.264;.777;19.639674
29.;.034419;.094436;.283403;1.012;.018;.264;.791;19.63543
29.1;.032501;.096257;.284553;1.012;.018;.264;.781;19.633269
29.2;.030967;.096737;.286663;1.012;.018;.264;.796;19.633314
29.3;.030967;.09549;.289347;1.012;.018;.264;.758;19.635674
29.4;.033076;.092614;.292032;1.012;.018;.264;.769;19.639675
29.5;.037295;.088396;.294524;1.012;.018;.264;.763;19.644278
29.6;.042568;.083506;.296346;1.012;.018;.264;.785;19.648416
29.7;.047937;.078329;.297401;1.012;.018;.264;.78;19.651889
29.8;.052635;.073631;.297592;1.012;.018;.264;.806;19.65427
29.9;.056086;.0697;.297401;.813;.077;.034;.8;19.738296
30.;.058195;.066632;.296729;.813;.077;.034;.813;19.740049
30.1;.058675;.064715;.296058;.813;.077;.034;.799;19.741985
30.2;.057524;.063756;.295675;.813;.077;.034;.809;19.744523
30.3;.05484;.06366;.295675;.813;.077;.034;.796;19.747625
30.4;.050909;.064235;.296538;.813;.077;.034;.801;19.751006
30.5;.046499;.065098;.298072;.813;.077;.034;.788;19.754149
