-0.064430496;0.173417739
-0.065493354;0.173019136
-0.067992744;0.176346208
-0.069073504;0.175925693
-0.070151663;0.175498554
-0.071227182;0.175064808
-0.068857165;0.16630903
-0.069876322;0.1658834
-0.068923598;0.160855639
-0.069909292;0.160429704
-0.075753548;0.17096901
-0.076801168;0.170500976
-0.072850434;0.159115723
-0.076356533;0.164105691
-0.073515304;0.155497595
-0.074035081;0.154142169
-0.075417963;0.154583741
-0.0750331;0.151429963
-0.075511371;0.150073422
-0.076430783;0.149607268
-0.077347317;0.149135481
-0.077795099;0.147773209
-0.076815319;0.143765113
-0.077219335;0.142411988
-0.078091705;0.141935499
-0.077986304;0.13970732
-0.077856543;0.137485857
-0.078698675;0.13700555
-0.079537844;0.136520085
-0.079356624;0.134307585
-0.080179226;0.133818133
-0.078921912;0.129905082
-0.079717509;0.129418381
-0.078921094;0.126382206
-0.079695075;0.125895577
-0.078305889;0.122037644
-0.079053223;0.121554871
-0.078696932;0.119397633
-0.07942806;0.118912511
-0.078474597;0.115938509
-0.079184505;0.115454815
-0.079891431;0.114966775
-0.08059535;0.114474406
-0.081876923;0.114791856
-0.082579732;0.114287307
-0.082688796;0.112971515
-0.082189268;0.110855416
-0.082867917;0.110349025
-0.083543446;0.10983848
-0.084215829;0.1093238
-0.086115263;0.11038189
-0.086790932;0.109851419
-0.087463334;0.109316812
-0.085614377;0.105670149
-0.083724048;0.102050397
-0.084348641;0.101534755
-0.086257487;0.102545828
-0.088181867;0.103537241
-0.087509387;0.101479595
-0.088130407;0.100940737
-0.088085808;0.099648838
-0.088695583;0.099106477
-0.089302019;0.098560386
-0.091933032;0.100221353
-0.092546248;0.099655376
-0.09315598;0.099085647
-0.093762204;0.098512187
-0.094364899;0.097935019
-0.096360563;0.098785834
-0.096964887;0.098192717
-0.097565561;0.097595903
-0.093183302;0.092075358
-0.093746511;0.091501863
-0.094306191;0.090924923
-0.096310603;0.091723868
-0.096871598;0.091131191
-0.097428944;0.090535082
-0.097982623;0.089935565
-0.098532613;0.089332662
-0.099078893;0.088726396
-0.099621443;0.088116789
-0.100913328;0.08816179
-0.102966597;0.088847521
-0.104270908;0.088862682
-0.105579265;0.088865167
-0.106122544;0.088215672
-0.106661827;0.087562855
-0.109527472;0.088796023
-0.107728327;0.086247357
-0.106686591;0.084344373
-0.106413858;0.083072814
-0.107713593;0.083028814
-0.10822102;0.082366333
-0.108724374;0.08170075
-0.109223633;0.081032092
-0.109718781;0.080360383
-0.110209797;0.079685649
-0.1115106;0.079588847
-0.113631843;0.080055006
-0.114120912;0.079356267
-0.116254691;0.079786262
-0.118397981;0.080193018
-0.118887807;0.079465032
-0.120207924;0.079284635
-0.119015871;0.077454656
